question,worker,answer
636,6,0.37528604
636,7,0.29748284
636,8,0.32265446
637,0,0.26086957
637,1,0.25629291
637,2,0.27002288
637,3,0.31578947
637,5,0.33867277
637,6,0.47826087
637,7,0.19679634
637,8,0.40045767
638,0,0.27231121
638,1,0.24942792
638,2,0.27002288
638,4,0.23798627
638,5,0.29977117
638,6,0.36155606
638,7,0.23798627
638,8,0.42334096
639,0,0.27002288
639,1,0.24485126
639,2,0.27231121
639,3,0.31350114
639,4,0.19221968
639,5,0.30892449
639,6,0.33638444
639,7,0.14187643
639,8,0.39130435
640,1,0.26544622
640,2,0.28604119
640,3,0.30892449
640,4,0.26773455
640,5,0.31350114
640,6,0.34324943
640,7,0.20823799
641,0,0.26544622
641,1,0.2791762
641,2,0.28146453
641,3,0.38215103
641,4,0.22883295
641,5,0.30892449
641,6,0.36384439
641,7,0.23569794
641,8,0.38901602
642,0,0.26544622
642,1,0.26315789
642,2,0.28604119
642,3,0.2791762
642,5,0.29061785
642,6,0.34782609
642,7,0.02974828
642,8,0.38672769
643,0,0.2791762
643,1,0.24942792
643,2,0.26086957
643,4,0.23569794
643,5,0.28832952
643,6,0.3020595
643,7,0.12814645
644,0,0.26086957
644,1,0.25858124
644,2,0.26315789
644,3,0.26315789
644,4,0.27231121
644,5,0.3020595
644,6,0.3180778
644,7,0.23112128
644,8,0.38215103
645,0,0.26773455
645,2,0.28146453
645,3,0.29290618
645,4,0.26544622
645,5,0.32036613
645,6,0.33638444
645,7,0.18535469
645,8,0.37757437
646,0,0.26086957
646,1,0.25400458
646,2,0.27002288
646,3,0.24942792
646,4,0.22654462
646,5,0.28375286
646,6,0.40045767
646,7,0.06636156
646,8,0.39816934
647,0,0.28375286
647,2,0.29977117
647,3,0.27002288
647,4,0.23340961
647,5,0.34782609
647,6,0.36384439
647,7,0.0
647,8,0.51258581
648,0,0.27002288
648,1,0.26315789
648,2,0.26544622
648,3,0.28146453
648,5,0.33409611
648,6,0.37070938
648,7,0.14187643
648,8,0.37299771
649,0,0.27231121
649,1,0.27459954
649,2,0.28832952
649,5,0.33638444
649,6,0.46224256
649,7,0.16704805
650,0,0.30434783
650,1,0.27459954
650,2,0.28604119
650,3,0.29748284
650,4,0.28146453
650,5,0.32723112
650,7,0.11899314
650,8,0.40732265
651,0,0.30434783
651,1,0.27688787
651,2,0.29290618
651,4,0.27002288
651,5,0.35240275
651,6,0.46681922
651,7,0.18535469
651,8,0.41418764
652,1,0.27688787
652,2,0.26315789
652,3,0.28146453
652,4,0.22425629
652,6,0.36842105
652,7,0.201373
652,8,0.37528604
653,0,0.2791762
653,1,0.26544622
653,2,0.25858124
653,3,0.31121281
653,6,0.34324943
653,7,0.20594966
653,8,0.45080092
654,0,0.29519451
654,1,0.28375286
654,2,0.28832952
654,3,0.31121281
654,4,0.2402746
654,5,0.33180778
654,6,0.35469108
654,7,0.02517162
654,8,0.3180778
655,0,0.26773455
655,1,0.27231121
655,2,0.2791762
655,3,0.3020595
655,5,0.3180778
655,6,0.42562929
655,8,0.38443936
656,0,0.26773455
656,1,0.26773455
656,2,0.27231121
656,4,0.18764302
656,5,0.32036613
656,6,0.37528604
656,7,0.08009153
656,8,0.44622426
657,0,0.28375286
657,1,0.27002288
657,2,0.28604119
657,3,0.32723112
657,4,0.24942792
657,5,0.33180778
657,6,0.36384439
657,8,0.39588101
658,0,0.28375286
658,1,0.27002288
658,2,0.29061785
658,3,0.29061785
658,5,0.33180778
658,6,0.3409611
658,7,0.15102975
658,8,0.37299771
659,0,0.29290618
659,1,0.26773455
659,2,0.28375286
659,3,0.29977117
659,4,0.24256293
659,5,0.30892449
659,6,0.34324943
659,8,0.43020595
660,0,0.28146453
660,1,0.26773455
660,2,0.29061785
660,3,0.31121281
660,7,0.20594966
660,8,0.44851259
661,0,0.25629291
661,1,0.26086957
661,2,0.28146453
661,5,0.30663616
661,6,0.402746
661,7,0.201373
661,8,0.41647597
662,1,0.26544622
662,2,0.27002288
662,3,0.26315789
662,6,0.31350114
662,8,0.37528604
663,0,0.28604119
663,1,0.25858124
663,2,0.29061785
663,3,0.24942792
663,5,0.32723112
663,6,0.4416476
663,7,0.19908467
663,8,0.42791762
664,0,0.26315789
664,2,0.27002288
664,5,0.32951945
664,6,0.35240275
664,7,0.1395881
664,8,0.38901602
665,0,0.27688787
665,1,0.26315789
665,2,0.29061785
665,3,0.3180778
665,4,0.2791762
665,5,0.31350114
665,6,0.38215103
665,7,0.15102975
665,8,0.44622426
666,0,0.28146453
666,1,0.26315789
666,2,0.29519451
666,4,0.25629291
666,5,0.29061785
666,6,0.31121281
666,7,0.12128146
666,8,0.47826087
667,0,0.31350114
667,1,0.28375286
667,2,0.29748284
667,3,0.33180778
667,6,0.40045767
667,8,0.30434783
668,0,0.29748284
668,1,0.24942792
668,2,0.25171625
668,3,0.33867277
668,5,0.29977117
668,6,0.35240275
668,7,0.20823799
668,8,0.40045767
669,0,0.29519451
669,2,0.28146453
669,3,0.32265446
669,4,0.29290618
669,5,0.3409611
669,6,0.39588101
669,8,0.3409611
670,0,0.28832952
670,1,0.28604119
670,3,0.33867277
670,4,0.23798627
670,6,0.48283753
670,7,0.11899314
671,0,0.27459954
671,1,0.26086957
671,2,0.28146453
671,3,0.29290618
671,4,0.26773455
671,5,0.3409611
671,6,0.38672769
671,8,0.51258581
672,1,0.25858124
672,2,0.28146453
672,3,0.31578947
672,4,0.23340961
672,5,0.29977117
672,6,0.34324943
672,7,0.23112128
672,8,0.39130435
673,0,0.29061785
673,1,0.27688787
673,2,0.28375286
673,3,0.34782609
673,6,0.35011442
673,7,0.18764302
674,0,0.27002288
674,1,0.27231121
674,3,0.25400458
674,4,0.26315789
674,5,0.30663616
674,6,0.41647597
674,7,0.1624714
674,8,0.43935927
675,0,0.29977117
675,1,0.26544622
675,2,0.28832952
675,3,0.3180778
675,4,0.20594966
675,5,0.31121281
675,6,0.46224256
675,7,0.12585812
675,8,0.40961098
676,0,0.2791762
676,1,0.27231121
676,2,0.28604119
676,4,0.25171625
676,5,0.34324943
676,6,0.402746
676,7,0.07551487
676,8,0.37299771
677,1,0.28375286
677,2,0.3020595
677,3,0.37528604
677,4,0.21052632
677,5,0.33638444
677,6,0.44622426
677,8,0.38672769
678,0,0.29748284
678,1,0.28604119
678,2,0.29290618
678,3,0.32723112
678,4,0.25171625
678,5,0.31578947
678,6,0.43707094
678,7,0.1395881
678,8,0.49656751
679,0,0.3020595
679,1,0.2791762
679,2,0.29290618
679,3,0.36155606
679,6,0.48512586
679,7,0.16475973
679,8,0.47139588
680,0,0.29519451
680,1,0.27231121
680,2,0.3020595
680,4,0.27002288
680,6,0.28832952
680,7,0.02059497
680,8,0.51258581
681,0,0.28832952
681,1,0.27002288
681,3,0.29519451
681,4,0.23340961
681,5,0.32951945
681,6,0.42791762
681,7,0.15789474
681,8,0.41418764
682,0,0.27688787
682,1,0.27688787
682,2,0.29061785
682,5,0.3180778
682,6,0.44851259
682,7,0.2402746
682,8,0.43020595
683,0,0.28375286
683,1,0.28146453
683,2,0.29061785
683,3,0.32036613
683,5,0.30892449
683,6,0.32494279
683,7,0.22196796
683,8,0.41189931
684,0,0.26773455
684,1,0.26544622
684,2,0.29290618
684,3,0.31121281
684,5,0.30434783
684,6,0.33867277
684,7,0.13729977
684,8,0.40045767
685,0,0.29977117
685,1,0.28375286
685,2,0.29519451
685,3,0.27231121
685,6,0.35469108
685,8,0.3798627
686,0,0.29748284
686,3,0.29061785
686,5,0.36155606
686,6,0.35697941
686,7,0.18306636
686,8,0.42334096
687,0,0.29290618
687,1,0.28146453
687,2,0.28146453
687,3,0.29290618
687,4,0.22654462
687,6,0.37070938
687,7,0.14187643
687,8,0.38443936
688,0,0.31578947
688,1,0.28832952
688,2,0.29061785
688,3,0.34324943
688,4,0.28604119
688,5,0.34324943
688,6,0.4187643
688,7,0.19908467
688,8,0.44851259
689,0,0.29519451
689,1,0.28832952
689,2,0.28832952
689,3,0.34324943
689,4,0.25858124
689,5,0.33638444
689,6,0.45308924
689,7,0.29290618
690,0,0.29748284
690,1,0.27688787
690,2,0.28832952
690,3,0.32723112
690,4,0.24485126
690,5,0.32494279
690,6,0.46224256
690,7,0.24942792
690,8,0.43020595
691,0,0.28832952
691,2,0.31350114
691,3,0.35011442
691,4,0.27002288
691,5,0.34782609
691,6,0.36155606
691,7,0.22883295
691,8,0.44622426
692,0,0.28146453
692,1,0.28604119
692,2,0.28146453
692,3,0.31121281
692,4,0.32723112
692,5,0.33180778
692,6,0.34782609
692,7,0.14416476
692,8,0.49427918
693,1,0.28375286
693,2,0.3020595
693,3,0.35469108
693,5,0.34553776
693,6,0.48283753
693,8,0.43020595
694,0,0.30663616
694,1,0.29519451
694,2,0.29519451
694,3,0.32951945
694,4,0.29748284
694,5,0.3409611
694,6,0.44622426
694,7,0.24256293
694,8,0.46681922
695,0,0.3020595
695,1,0.29519451
695,2,0.29290618
695,3,0.32494279
695,4,0.29290618
695,5,0.35011442
695,6,0.40732265
695,8,0.5194508
696,0,0.29519451
696,1,0.29519451
696,2,0.28604119
696,3,0.32265446
696,4,0.2791762
696,5,0.33867277
696,6,0.43478261
696,8,0.48970252
697,1,0.2791762
697,2,0.28832952
697,3,0.33409611
697,4,0.26086957
697,5,0.31121281
697,6,0.39588101
697,7,0.06407323
698,0,0.3020595
698,1,0.29290618
698,2,0.30434783
698,3,0.32494279
698,4,0.20594966
698,5,0.33409611
698,6,0.44393593
698,7,0.1784897
698,8,0.48970252
699,0,0.2791762
699,1,0.29748284
699,2,0.30434783
699,3,0.35011442
699,4,0.24713959
699,5,0.3020595
699,6,0.38672769
699,7,0.22883295
699,8,0.41647597
700,0,0.29061785
700,1,0.2791762
700,2,0.29977117
700,3,0.29977117
700,4,0.24942792
700,5,0.37299771
700,6,0.42105263
700,7,0.23798627
700,8,0.43935927
701,1,0.29290618
701,2,0.29748284
701,4,0.22425629
701,5,0.36384439
701,6,0.32951945
701,7,0.24485126
701,8,0.3798627
702,0,0.30663616
702,1,0.28604119
702,2,0.30892449
702,4,0.23112128
702,5,0.32265446
702,6,0.36613272
702,7,0.20823799
702,8,0.45080092
703,0,0.29748284
703,1,0.29290618
703,4,0.20594966
703,6,0.36155606
703,7,0.17162471
703,8,0.43707094
704,0,0.29748284
704,1,0.28604119
704,2,0.29519451
704,3,0.29519451
704,4,0.25858124
704,5,0.32723112
704,6,0.3798627
704,7,0.21967963
704,8,0.42562929
705,0,0.30663616
705,1,0.29290618
705,2,0.31121281
705,5,0.33638444
705,6,0.36384439
705,7,0.13501144
705,8,0.48741419
706,0,0.29519451
706,1,0.28604119
706,2,0.29748284
706,3,0.3409611
706,4,0.28604119
706,5,0.36384439
706,6,0.37528604
706,7,0.13043478
706,8,0.37299771
707,0,0.30892449
707,1,0.30434783
707,2,0.31350114
707,3,0.34324943
707,4,0.31578947
707,5,0.33180778
707,6,0.33867277
707,7,0.21281465
707,8,0.52402746
708,0,0.29977117
708,1,0.2791762
708,2,0.29519451
708,4,0.27002288
708,6,0.43249428
709,0,0.32265446
709,1,0.3180778
709,2,0.32494279
709,3,0.33638444
709,4,0.25858124
709,6,0.42334096
709,7,0.22196796
709,8,0.49199085
710,0,0.31350114
710,1,0.29290618
710,2,0.29519451
710,6,0.32036613
710,7,0.07551487
710,8,0.43707094
711,0,0.3020595
711,1,0.31121281
711,2,0.30434783
711,3,0.35697941
711,4,0.22196796
711,5,0.35011442
711,6,0.36842105
711,8,0.43249428
712,1,0.30434783
712,2,0.30434783
712,3,0.32036613
712,4,0.22425629
712,5,0.34324943
712,6,0.43478261
712,8,0.45995423
713,0,0.28832952
713,1,0.31350114
713,2,0.3180778
713,3,0.33867277
713,5,0.36842105
713,6,0.39130435
713,8,0.51487414
714,0,0.32265446
714,1,0.29977117
714,3,0.37299771
714,4,0.24256293
714,5,0.35011442
714,6,0.3798627
714,7,0.23340961
715,0,0.31350114
715,1,0.31121281
715,2,0.33180778
715,5,0.32723112
715,6,0.42562929
715,8,0.45537757
716,0,0.30434783
716,1,0.29748284
716,3,0.37757437
716,4,0.25629291
716,5,0.35011442
716,6,0.4416476
716,8,0.45308924
717,0,0.32265446
717,1,0.30434783
717,2,0.30892449
717,3,0.3798627
717,4,0.27688787
717,5,0.33867277
717,6,0.3409611
717,8,0.44851259
718,0,0.30663616
718,2,0.30892449
718,3,0.33409611
718,4,0.25171625
718,6,0.45308924
718,7,0.25629291
718,8,0.52631579
719,0,0.32723112
719,1,0.31121281
719,2,0.31350114
719,4,0.29290618
719,5,0.35697941
719,7,0.201373
719,8,0.43020595
720,0,0.32494279
720,1,0.32036613
720,3,0.37528604
720,4,0.2791762
720,5,0.38672769
720,6,0.38215103
720,7,0.37299771
720,8,0.45080092
721,1,0.29061785
721,2,0.29977117
721,3,0.31350114
721,4,0.27459954
721,5,0.31578947
721,6,0.41418764
721,7,0.15102975
721,8,0.50572082
722,0,0.31578947
722,1,0.29977117
722,2,0.30892449
722,3,0.3180778
722,4,0.30892449
722,5,0.33638444
722,6,0.41647597
722,7,0.17620137
722,8,0.44851259
723,0,0.30892449
723,1,0.31578947
723,2,0.33409611
723,3,0.29977117
723,4,0.26086957
723,5,0.35469108
723,6,0.40503432
723,8,0.50800915
724,1,0.30434783
724,2,0.31350114
724,3,0.38901602
724,4,0.29977117
724,5,0.35469108
724,6,0.37299771
724,7,0.18764302
724,8,0.41189931
725,1,0.3180778
725,2,0.32723112
725,3,0.32951945
725,4,0.28832952
725,5,0.37528604
725,6,0.41418764
725,7,0.20823799
725,8,0.44393593
726,0,0.33638444
726,1,0.31121281
726,2,0.30892449
726,3,0.35011442
726,4,0.28146453
726,5,0.36155606
726,6,0.52631579
726,8,0.52402746
727,0,0.32951945
727,1,0.3180778
727,4,0.3180778
727,5,0.37528604
727,6,0.35697941
727,7,0.19450801
727,8,0.42791762
728,0,0.31578947
728,1,0.31121281
728,2,0.3180778
728,3,0.32951945
728,5,0.35011442
728,6,0.52631579
728,7,0.11670481
728,8,0.44622426
729,0,0.32265446
729,4,0.31121281
729,5,0.36613272
729,6,0.41418764
729,8,0.46453089
730,0,0.30663616
730,1,0.31578947
730,2,0.32723112
730,3,0.37299771
730,4,0.27002288
730,5,0.38215103
730,6,0.43935927
730,7,0.18306636
730,8,0.41418764
731,0,0.32494279
731,1,0.31350114
731,2,0.33867277
731,3,0.3409611
731,4,0.28375286
731,6,0.36842105
731,7,0.20594966
731,8,0.43478261
732,1,0.32265446
732,2,0.33180778
732,3,0.33180778
732,4,0.30663616
732,6,0.39816934
732,7,0.30892449
732,8,0.46910755
733,0,0.30663616
733,1,0.30892449
733,2,0.29977117
733,3,0.35697941
733,4,0.2791762
733,5,0.34553776
733,6,0.39816934
733,7,0.36155606
733,8,0.45308924
734,0,0.32265446
734,1,0.32494279
734,3,0.33409611
734,4,0.32265446
734,6,0.38901602
734,8,0.52860412
735,0,0.3180778
735,1,0.32951945
735,2,0.32036613
735,3,0.34553776
735,4,0.31121281
735,5,0.39130435
735,7,0.32036613
735,8,0.53775744
736,0,0.34782609
736,1,0.33867277
736,2,0.33638444
736,3,0.31578947
736,5,0.37757437
736,6,0.43249428
736,7,0.17391304
736,8,0.42791762
737,0,0.33409611
737,1,0.33409611
737,2,0.34782609
737,4,0.35926773
737,5,0.40045767
737,6,0.42791762
737,8,0.47826087
738,0,0.36384439
738,1,0.34782609
738,3,0.34324943
738,4,0.27231121
738,5,0.38443936
738,7,0.19221968
738,8,0.51029748
739,0,0.33638444
739,1,0.32723112
739,2,0.35011442
739,3,0.37757437
739,5,0.39130435
739,6,0.5583524
739,7,0.22425629
740,0,0.30663616
740,1,0.32036613
740,2,0.32951945
740,3,0.30892449
740,5,0.36613272
740,6,0.36842105
740,7,0.3409611
740,8,0.52631579
741,0,0.3180778
741,1,0.31578947
741,2,0.34324943
741,3,0.32494279
741,4,0.29519451
741,6,0.44622426
741,8,0.49656751
742,0,0.35011442
742,1,0.3180778
742,2,0.33409611
742,3,0.36613272
742,4,0.2791762
742,5,0.37528604
742,7,0.2173913
742,8,0.48283753
743,0,0.33867277
743,1,0.32951945
743,2,0.35240275
743,3,0.35926773
743,4,0.32494279
743,6,0.46453089
743,8,0.50572082
744,0,0.33867277
744,1,0.34782609
744,2,0.33409611
744,3,0.42105263
744,4,0.27002288
744,5,0.39130435
744,6,0.39359268
744,7,0.14645309
744,8,0.51029748
745,1,0.33867277
745,2,0.33180778
745,4,0.31578947
745,5,0.38901602
745,6,0.48741419
745,7,0.19679634
745,8,0.42791762
746,0,0.34782609
746,1,0.3409611
746,3,0.4187643
746,4,0.29748284
746,5,0.36384439
746,7,0.29061785
746,8,0.48741419
747,0,0.34553776
747,1,0.32265446
747,2,0.32723112
747,3,0.35011442
747,4,0.28832952
747,6,0.42791762
747,7,0.28146453
747,8,0.54004577
748,0,0.35697941
748,1,0.33409611
748,2,0.34324943
748,3,0.38672769
748,5,0.40961098
748,7,0.22196796
748,8,0.46681922
749,0,0.35469108
749,1,0.33409611
749,2,0.3409611
749,3,0.38672769
749,4,0.26773455
749,5,0.34553776
749,7,0.2791762
749,8,0.47826087
750,0,0.33867277
750,1,0.33867277
750,3,0.35926773
750,4,0.29977117
750,5,0.37299771
750,6,0.31121281
750,7,0.08009153
750,8,0.46453089
751,1,0.32265446
751,2,0.34553776
751,4,0.33867277
751,5,0.38215103
751,7,0.2402746
751,8,0.36842105
752,0,0.32951945
752,1,0.33180778
752,2,0.34782609
752,3,0.3409611
752,5,0.39359268
752,6,0.49427918
752,7,0.29748284
752,8,0.47826087
753,0,0.35697941
753,1,0.35469108
753,2,0.35469108
753,3,0.39130435
753,6,0.40732265
753,7,0.19679634
753,8,0.50800915
754,1,0.34553776
754,2,0.34782609
754,5,0.4187643
754,6,0.39816934
754,7,0.18306636
754,8,0.4576659
755,0,0.37757437
755,1,0.35240275
755,2,0.36384439
755,4,0.3409611
755,5,0.38215103
755,7,0.1395881
755,8,0.45308924
756,0,0.35011442
756,2,0.37528604
756,3,0.38672769
756,8,0.45308924
757,0,0.35011442
757,1,0.35240275
757,2,0.35926773
757,3,0.3798627
757,4,0.34553776
757,6,0.51029748
757,7,0.36155606
757,8,0.52860412
758,0,0.35926773
758,1,0.34782609
758,2,0.35240275
758,3,0.39359268
758,4,0.36842105
758,5,0.38672769
758,6,0.44393593
758,7,0.19679634
758,8,0.57665904
759,0,0.36613272
759,1,0.36613272
759,3,0.3798627
759,6,0.52860412
759,7,0.27459954
759,8,0.56292906
760,0,0.35926773
760,1,0.35697941
760,2,0.37528604
760,3,0.36155606
760,5,0.36155606
760,6,0.53775744
760,7,0.29290618
760,8,0.43020595
761,0,0.35697941
761,2,0.35697941
761,3,0.39816934
761,4,0.3409611
761,5,0.40732265
761,6,0.43707094
761,8,0.53775744
762,0,0.3798627
762,1,0.3798627
762,3,0.42105263
762,4,0.33638444
762,6,0.53775744
762,7,0.3798627
762,8,0.48512586
763,0,0.35469108
763,1,0.35469108
763,2,0.35926773
763,3,0.36842105
763,4,0.34782609
763,5,0.41189931
763,6,0.43249428
763,7,0.24713959
764,0,0.38672769
764,1,0.35697941
764,3,0.42791762
764,4,0.32951945
764,5,0.44622426
764,6,0.61327231
764,7,0.23112128
764,8,0.48283753
765,1,0.35469108
765,2,0.35697941
765,3,0.35469108
765,4,0.3180778
765,5,0.40732265
765,6,0.43478261
765,7,0.27002288
765,8,0.47597254
766,0,0.38215103
766,3,0.38672769
766,4,0.29748284
766,5,0.43020595
766,6,0.54004577
766,7,0.35240275
766,8,0.53546911
767,0,0.36384439
767,1,0.38443936
767,2,0.38672769
767,3,0.40732265
767,6,0.5423341
767,7,0.26544622
767,8,0.56064073
768,0,0.35926773
768,1,0.37299771
768,2,0.37528604
768,3,0.38443936
768,4,0.36384439
768,5,0.42105263
768,6,0.49656751
768,8,0.49656751
769,1,0.38443936
769,2,0.39588101
769,3,0.40503432
769,4,0.34553776
769,6,0.45995423
769,7,0.21510297
769,8,0.51716247
770,0,0.36384439
770,1,0.37757437
770,2,0.40732265
770,3,0.45308924
770,4,0.35469108
770,5,0.41418764
770,6,0.48283753
770,7,0.16704805
770,8,0.53546911
771,0,0.36613272
771,1,0.37070938
771,2,0.35469108
771,3,0.38443936
771,4,0.31350114
771,5,0.38901602
771,6,0.36155606
771,7,0.18306636
772,0,0.38215103
772,1,0.37299771
772,2,0.39130435
772,3,0.46910755
772,4,0.36384439
772,5,0.43020595
772,6,0.50572082
772,8,0.5423341
773,0,0.37070938
773,1,0.3798627
773,2,0.38443936
773,4,0.33409611
773,5,0.40045767
773,6,0.51716247
773,7,0.33867277
773,8,0.57437071
774,0,0.37528604
774,1,0.39130435
774,2,0.38443936
774,3,0.42562929
774,5,0.45080092
774,6,0.50343249
774,7,0.25629291
774,8,0.45995423
775,0,0.36155606
775,1,0.35926773
775,2,0.36842105
775,3,0.40503432
775,5,0.41189931
775,6,0.31350114
775,7,0.22425629
775,8,0.50572082
776,1,0.38443936
776,2,0.37299771
776,3,0.42105263
776,4,0.34324943
776,5,0.44393593
776,6,0.41647597
776,7,0.22425629
776,8,0.46453089
777,1,0.37528604
777,3,0.47139588
777,4,0.37757437
777,6,0.45080092
777,8,0.51487414
778,0,0.38901602
778,1,0.38901602
778,2,0.40503432
778,3,0.39359268
778,5,0.4187643
778,6,0.51487414
778,8,0.51029748
779,0,0.39359268
779,1,0.37757437
779,2,0.402746
779,3,0.39816934
779,4,0.38443936
779,5,0.43935927
779,7,0.29290618
779,8,0.52402746
780,0,0.38443936
780,1,0.38901602
780,2,0.39359268
780,3,0.40503432
780,4,0.35926773
780,5,0.43707094
780,6,0.5194508
780,7,0.26773455
780,8,0.48741419
781,0,0.38443936
781,1,0.37070938
781,2,0.39816934
781,6,0.48283753
781,7,0.25629291
781,8,0.44851259
782,0,0.39130435
782,1,0.3798627
782,2,0.38443936
782,3,0.42791762
782,4,0.31578947
782,5,0.43707094
782,6,0.5423341
782,7,0.38215103
782,8,0.43249428
783,0,0.39588101
783,1,0.39359268
783,2,0.38901602
783,3,0.38901602
783,4,0.45080092
783,5,0.43249428
